id,userid,name,date,location,anotator,entitas,sentimen,label_kombinasi,tweet
1.65584E+18,8.96677E+17,arnoldy1230,Tue May 09 07:26:24 +0000 2023,"Bitung, SULUT",fauzi,prabowo,n,p_n,"@HidayatNatari Waktu prabowo kalah rasanya seperti apa?,bakal kejadian lagi😫"
1.65582E+18,173114120,Sgm_mks,Tue May 09 06:09:50 +0000 2023,,fauzi,prabowo,n,p_n,@Gerindra Prabowo Subianto Capres Abadi 2009 Cawapres KALAH 2014 Capres KALAH 2019 Capres KALAH  3x pilpres sy kalahkan Prabowo  Sy selalu pilih lawannya Prabowo  Tahun 2024 sy akan pilih lawannya prabowo lagi 2024 Capres KALAH LAGI   4x sy kalahkan Prabowo 🤟💪
1.65574E+18,1291642381,Nurasyor,Tue May 09 00:52:15 +0000 2023,Kalimantan Tengah,fauzi,prabowo,n,p_n,@OposisiCerdas Bukanya Gerindra khawatir prabowo kalah lagi.
1.65572E+18,1497302917,DanyCahyono,Tue May 09 00:00:57 +0000 2023,,fauzi,prabowo,n,p_n,"@ainunnajib Emang menarik klo liat posisi prabowo, dicap pelanggar HAM dan penculikan, setelah kalah kirain beneran jadi diadilin, taunya gabung, skrng bau2 ga gabung, isunya HAMnya naik lagi.. 😅"
1.65916E+18,1.38846E+18,Chokee72634552,Thu May 18 11:15:24 +0000 2023,,fauzi,prabowo,n,p_n,RT @akupadi5: @Cintada16 Mulai deh lagi masjid jadi ajang kampanye gak kapok apa si wowo 3 kali nyapres kalah terus #prabowokartumati
1.65916E+18,1.24751E+18,akupadi5,Thu May 18 11:14:53 +0000 2023,"Jakarta Pusat, DKI Jakarta",fauzi,prabowo,n,p_n,@Cintada16 Mulai deh lagi masjid jadi ajang kampanye gak kapok apa si wowo 3 kali nyapres kalah terus #prabowokartumati
1.65888E+18,1386720444,leosastracw,Wed May 17 17:13:00 +0000 2023,"Jakarta Selatan, DKI Jakarta",fauzi,prabowo,n,p_n,"@Tantina34944550 @IndonesiaMurni @DokterTifa Udah lah, kalah ya kalah aja, wowo aja ngaku kalah dan ikut kabinet, udah lah ya sabar"
1.65881E+18,1.44177E+18,NegerikuSenja,Wed May 17 12:40:44 +0000 2023,,fauzi,prabowo,n,p_n,"RT @aldewatakoe: Mas Wowo udah gak relevan lagi pemikiran anda untuk Indonesia, udah 3x kalah harusnya cukuplah introspeksi diri jangan men…"
1.65869E+18,1.42496E+18,aldewatakoe,Wed May 17 04:07:30 +0000 2023,,fauzi,prabowo,n,p_n,"Mas Wowo udah gak relevan lagi pemikiran anda untuk Indonesia, udah 3x kalah harusnya cukuplah introspeksi diri jangan menjilat terus agar dapat dukungan dari pakde Jokowi. #PrabowoKartuMati "
1.65864E+18,1631729401,dj_oksma,Wed May 17 00:50:01 +0000 2023,Kota Benteng,fauzi,prabowo,n,p_n,@RagilSemar Si wowo sering banget nih ngomong kek gini. Hikmahnya dulu dibikin kalah sama Allah. Alhamdulillah. Smg tahun depan kalah lagi dgn telak.
1.6585E+18,172338166,nirwanaandi,Tue May 16 15:39:16 +0000 2023,indonesia,fauzi,prabowo,n,p_n,"alhamdulillah indra safri ga seperti Om wowo, selebrasi dulu akhirnya kalah"
1.65803E+18,9.53798E+17,jennifer_xixi,Mon May 15 08:49:48 +0000 2023,,fauzi,prabowo,n,p_n,@OposisiCerdas Masa cihh wowo aja udh di ramal di mimfiin eehh buset kalah 😂
1.65771E+18,236305213,ajigees,Sun May 14 11:44:30 +0000 2023,ALS- AKAP,fauzi,prabowo,n,p_n,"@Andhi_DAY @soma_cemeng Masalahnya dia agak haua pujian bro, makanya dipengusung sebelumnya memuji2 dia setinggi langit, malah pakai acara mimpi sampai 5 kalau kalau om Wowo memang sudah ditakdirkan jadi RI1 makanya banyak yg percaya kmd sujud syukurlah, nyatanya zonk alias kalah kan."
1.65765E+18,1.60351E+18,ivan999vcd_ivan,Sun May 14 07:24:52 +0000 2023,,fauzi,prabowo,n,p_n,@retnosetyow4t @prabowo Blom jd Presiden aja sdh begini!bs orba kembali!setuju kl hoax lgs di sikat tp hrs dr aparat ms dr kubu dia!rapatkan barisan agar @ganjarpranowo menang n jgn ada pili yg lain hrs pili ganjar seorang kl tdk maka GP kalah krn wowo pendukungnya akan dpt tambahab suara dr relawan jkw
1.65755E+18,1.46201E+18,hartawan288,Sun May 14 01:07:12 +0000 2023,,fauzi,prabowo,n,p_n,@ahsantany @yunartowijaya Bgs lah biar nanti kalah gak bikin drama kyk wowo lagi
1.65722E+18,1.13137E+18,banker1199,Sat May 13 03:17:04 +0000 2023,"Nusa Tenggara Timur, Indonesia",fauzi,prabowo,n,p_n,@lili_sutaya Musibah dibawa bawa. Kayak kelakuan sisomad memastikan kemenangan mas Wowo pilpres dolo  sambil teriak ALLAH AKBAR 99X.. ternyata uangnya dari mas Wowo meskipun mas Wowo kalah.. Syukur katanye dapat uang beli istri baru dan mobil lambo.  DUIT!!!!
1.65718E+18,1.57396E+18,MasriEry,Sat May 13 00:22:29 +0000 2023,,fauzi,prabowo,n,p_n,"jangan sampe terulang pemilu 2019,pak wowo ramai di twitter...rame di kampanye (di banyak daerah) tp ujung2 nya kalah juga (terlepas curang/gak curang) jd pelajaran berharga tuh buat relawan2 buat pelototin tps + data nya... "
1.65687E+18,785260141,achza81,Fri May 12 04:00:17 +0000 2023,"DKI Jakarta, Indonesia",fauzi,prabowo,n,p_n,"@papabowo2024 @STresnowat1 Elektabilitas wowo diatas terus 😳 Emang wowo pernah punya pengalaman menang dalam kontestasi ya? Apalagi sekelas pilpres 🤣😂  Kalo KALAH sih, BANYAK !! 🤪"
1.65668E+18,1.10005E+18,HRMalik12,Thu May 11 15:33:09 +0000 2023,"Banten, Indonesia",fauzi,prabowo,n,p_n,RT @AirinDatangLagi: @ganjarpranowo kembali Menyalip @prabowo  Ini artinya Wowo harus siap utk Kalah ke 4x nya &amp; ini bisa menjadi sejarah b…
1.65632E+18,1.08121E+18,ahmad_bellamy,Wed May 10 15:23:10 +0000 2023,"Mojokerto, Jawa Timur",fauzi,prabowo,n,p_n,RT @YusufNusantara5: @ahmad_bellamy -- omongan rok garoong justru memperburuk Citra Prabowo sebagai org/kumpulan yg TDK tau terima kasih...…
1.65631E+18,1.55105E+18,YusufNusantara5,Wed May 10 14:44:20 +0000 2023,,fauzi,prabowo,n,p_n,@ahmad_bellamy -- omongan rok garoong justru memperburuk Citra Prabowo sebagai org/kumpulan yg TDK tau terima kasih...-- pasti kalah lagi Wowo klu dia durhaka sama pk Jokowi 🇮🇩
1.65613E+18,1.54155E+18,parodi_kocak,Wed May 10 02:50:29 +0000 2023,,fauzi,prabowo,n,p_n,"Pakdhe #tugimin alias @ganjarpranowo kembali menyalip pakdhe @prabowo,  Ini artinya Dhe Wowo harus siap"" ntuk kalah yg ke 4x-nya (anda blm beruntung, coba lagi pakdhe...)🤭🙏🏻  Sssst… abaikan aja capres yg curi start duluan krn dia hny penggembira aja 🤣   "
1.656E+18,9.17639E+17,ItuKamuh,Tue May 09 18:10:25 +0000 2023,,fauzi,prabowo,n,p_n,"@anto_dm @AgusAkew10 @Paltiwest Kalau masih ingat... Di pilpres 2014 dan 2019 titiek mendampingi wowo terus,  Kalau masih ingat... Setiap mau pilpres, wowo nyekar ke makam suharto,  Kalau masih ingat... Setiap pilpres, sudah kalah masih sujud syukur"
1.65594E+18,228628424,AirinDatangLagi,Tue May 09 14:30:43 +0000 2023,"ÜT: -6.1389099,106.7214539",fauzi,prabowo,n,p_n,@ganjarpranowo kembali Menyalip @prabowo  Ini artinya Wowo harus siap utk Kalah ke 4x nya &amp; ini bisa menjadi sejarah baru ad org kalah 4x berturut² 😁 
1.65581E+18,1.60351E+18,ivan999vcd_ivan,Tue May 09 05:57:32 +0000 2023,,fauzi,prabowo,n,p_n,@OposisiCerdas Yah kalah lg @prabowo akan jd muri ini kalah sampai 4 x wkwk kasihan gue lihat wowo..ud tua bukan nya jd wakil aja drpd kagak sm sekali
1.66E+18,1124852036,KentKukuh,Tue May 16 00:10:37 +0000 2023,Pangkalan bun kal_teng,fauzi,prabowo,n,p_n,"@Chaves1305 @aniesbaswedan Aku dulu jugapen dukung 2x pak prabowo, iya dulu.. Tapi setelah beliau berkhianat kpd pendukungnya termasuk aku.  Skrng orang penghianat sperti beliau itu. Tdk pantas lagi memimpin."
1.66E+18,1.24E+18,aannofrianto,Mon May 15 04:20:28 +0000 2023,Bandung,fauzi,prabowo,n,p_n,@tedi_pn78 @BennyHarmanID Prabowo si penghianat suara umat itu ya
1.66E+18,1.21E+18,Ahmadwafqi1,Sat May 13 08:14:45 +0000 2023,,fauzi,prabowo,n,p_n,@Kenikir27 @Chaves1305 @prabowo Mana hsil krja prabowo si penghianat itu 
1.66E+18,1.65E+18,AIM393284865068,Sat May 13 05:49:11 +0000 2023,,fauzi,prabowo,n,p_n,@sarah_enjeuLL @KrisyantoOni kalo orang yg waras dan cerdas pasti pilih dukung pak anies yg ngga waras yg dungu pasti pilih ganjar pranowo yg kurang waras mental penghianat pasti dukung prabowo
1.66E+18,1.15E+18,are_inismyname,Wed May 10 10:37:51 +0000 2023,,fauzi,prabowo,n,p_n,"@bengkeldodo @JaenoXTM @papariezky @florieliciouss @cocoo009 @Chaves1305 @AndreasSolusi @andi_achilles @Ahwal08 @cocolatetwo @NgkongRoses @yusufagro Pendukung gub DKI yg dulu diusung Prabowo, yg katanya menolak menjadi wapres waktu ditawari karena tidak mau menjadi bagian dari org2 yg mengkhianati prabowo, katanya sih. Meskipun pada akhirnya stigma penghianat dilekatkan pada Prabowo karena tidak mau menuruti menjadi oposisi.… "
1.66E+18,775136653,hends08,Tue May 09 11:02:41 +0000 2023,,fauzi,prabowo,n,p_n,@Chaves1305 @prabowo Bhahahaha... ogah pilih penghianat.. elo pikir bakal ada yg pilih kalau bukan karena suara basis Ulama 🤣🤣🤣
1.66E+18,1.61E+18,royson_kacung,Wed May 10 05:58:37 +0000 2023,,fauzi,prabowo,n,p_n,@dilaaa96 @DemangLehman2 @IwanIwanely72 @JaeKodok @kilalayu5 @RurouniKingtuk @Raky4tB3rs4tu__ @hamidah_nadya @GenkiDamaID ksh @prabowo nasgor pasti bacot diem trus jd.PENGKHIANAT😀😀😀.Kami Umat Islam paham aqidah dan Ulama tdk akan pernah lupa pengkhianatanmu dan lo @prabowo tanpa Umat Islam dan ulama bkn siapa2.ancurin pengkhianat di semua pemilu jg parte @Gerindra dan semua parte penista Islam
1.66E+18,102980694,Siluman89,Wed May 10 00:41:32 +0000 2023,Jakarta Capital Region,fauzi,prabowo,n,p_n,@VIVAcoid SANDIAGA UNO telah mengecewakan umat Islam yang mayoritas penduduk Indonesia terseret Jenderal kardus PRABOWO yang mengkhianati kepercayaan umat Islam 🤣
1.65552E+18,9.09825E+17,golbachgoals,Mon May 08 10:32:05 +0000 2023,,fauzi,prabowo,p,p_p,CIANJUR - Dukungan untuk Prabowo Subianto di Pilpres 2024 semakin bergema. Kali ini datang dari Organisasi Pedagang Pejuang Indonesia Raya (PAPERA).  #AllInPrabowo #IkutPakde Prabowo Subianto
1.65598E+18,1.17349E+18,MangattaMaryam,Tue May 09 17:06:41 +0000 2023,,fauzi,prabowo,p,p_p,"#BacaRMOL In shaa Allah,,,Prabowo Muhaimin menang dalam pilpres 2024,"
1.65651E+18,1.63302E+18,afrrmdhn12,Thu May 11 03:46:12 +0000 2023,bogor,fauzi,prabowo,p,p_p,"""Beliau (Prabowo) sudah dua kali calon presiden, pendukung Pak Prabowo di Pilpres 2019 sangat luar biasa banyak,"" ujar Emrus. #pilpres2024 #dekade08 #mendingprabowo #terusmajubersamaprabowo"
1.65664E+18,3655312633,manaf_ramli,Thu May 11 12:25:55 +0000 2023,,fauzi,prabowo,p,p_p,"""Di antara beberapa tokoh yang berpotensi maju dalam Pilpres 2024, Prabowo merupakan figur yang bisa mencerminkan lebih aktif dalam menciptakan ketertiban dunia berdasarkan Pembukaan UUD 1945  #AlllnPrabowo #SayaSetyoko"
1.65557E+18,1.61747E+18,yoyokdenbagoes,Mon May 08 13:42:41 +0000 2023,Indonesia,fauzi,prabowo,p,p_p,@BANGSAygSUJUD @GantineRamane @Lacak08 @prabowo @AndreasSolusi @are_inismyname @bengkeldodo @Chaves1305 @florieliciouss @PrasetyoHadi28 @Kimberley_2024 @Alie_Fahnoor mari sama2 dukung kembali #prabowo di pilpres 2024  bersama @prabowo  dan @Gerindra  kita maju bersama #PrabowoUntukIndonesia
1.65825E+18,1.47729E+18,Haris_Wandy94,Mon May 15 23:17:05 +0000 2023,,fauzi,prabowo,p,p_p,@KangManto123 @DivHumas_Polri @prabowo Maju terus pak @prabowo semoga menang pilpres 2024.  #PrabowoMenang
1.65684E+18,1.18904E+18,BANGSAygSUJUD,Fri May 12 02:10:50 +0000 2023,,fauzi,prabowo,p,p_p,"@Reiza_Patters Saya bukan pendukung AB. Sy loyalis ayah #Prabowo  Sy prihatin melihat statement seperti ini.  Bangsa yg besar adalah yg manusianya tak mengerdilkan satu sama lainnya.  Pilpres bukan wadah provokasi, adu domba atau menyebar kebencian pd sesama tetapi ajang kekeluargaan… https://t.co/ii0X1EHWrP"
1.65769E+18,1.18904E+18,BANGSAygSUJUD,Sun May 14 10:10:44 +0000 2023,,fauzi,prabowo,p,p_p,@Ronnie_Rusli Sy dia kali Pilpres mendukung pak jokowi kini militan ayah #Prabowo karena hanya beliau yg saya nilai berani melindungi seluruh tumpah darah Indonesia  termasuk rakyat di dalamnya tanpa rasa takut
1.65557E+18,1.18904E+18,BANGSAygSUJUD,Mon May 08 13:32:44 +0000 2023,,fauzi,prabowo,p,p_p,@yantanu2_08 @ListyoSigitP @DivHumas_Polri @CCICPolri @Dennysiregar7 @ganjarpranowo @aniesbaswedan @andre_rosiade @aji_lembu @Brigade01Arwan1 @mikhael_krp @genx36545403 @Ndons_Back @RSeptianEGeo @Riry0208 @meycanaja Saatnya memasuki Pemilu Beradab. Pemilu manusia Pancasila.   Kita buktikan pada dunia keindahan Pemilu orang2 Pancasilais. Jauh dari keliaran apalagi kanibal (menebar fitnah laksana memakan bangkai saudaranya sendiri alias menjijikkan)   #Prabowo membangun peradaban Pancasila
1.65738E+18,189190233,adiojanoski,Sat May 13 13:50:09 +0000 2023,"ÜT: -6.3480548,106.8316685",fauzi,prabowo,p,p_p,"3 Kali Kalah di Pilpres, Gerindra Jateng: Prabowo Sosok Pejuang, Pantang Mundur - https://t.co/tyBgWeESlM #Prabowo #PrabowoSubianto https://t.co/0ByELE3x9p"
1.65551E+18,1.45035E+18,SudaryonoSudar,Mon May 08 10:00:20 +0000 2023,,fauzi,prabowo,p,p_p,"3/3 🗳️ Prabowo berkomitmen untuk bersaing dengan kebaikan, beradu gagasan, dan bersaing dengan santun. Ketiganya akan bersaing dengan pemikiran dan program untuk rakyat Indonesia dalam #Pilpres2024.  - DAR -  https://t.co/zeRPIJuQJx"
1.65549E+18,3655312633,manaf_ramli,Mon May 08 08:21:16 +0000 2023,,fauzi,prabowo,p,p_p,"Ada empat menurut kami yang kuat, yakni kinerja sebagai Menteri Pertahanan, endorsement Jokowi, komunikasi yang semakin intensif, dan sikap Prabowo pasca-Pemilu 2019,"" kata Chairul Ansari dalam keterangan secara daring di Jakarta, Senin.  #PrabowoPemersatu #SayaSetyoko"
1.65573E+18,1.64061E+18,melisaslsbl,Tue May 09 00:15:58 +0000 2023,Jakarta,fauzi,prabowo,p,p_p,Ada pihak yang takut akan kemenangan Prabowo di Pilpres 2024. #KoalisiKebangsaan #dekade08 #mendingprabowo #terusmajubersamaprabowo
1.65573E+18,1.64061E+18,melisaslsbl,Tue May 09 00:16:58 +0000 2023,Jakarta,fauzi,prabowo,p,p_p,Ada pihak-pihak yang khawatir bahwa Pak Prabowo akan menjadi Juara pada Pilpres 2024. #KoalisiKebangsaan #dekade08 #mendingprabowo #terusmajubersamaprabowo
1.65615E+18,4185941893,srisusilawati52,Wed May 10 04:02:19 +0000 2023,,fauzi,prabowo,p,p_p,"Alasan kedua, masyarakat mengapresiasi langkah Prabowo pasca Pilpres 2019 untuk bergabung ke dalam pemerintahan Jokowi.  #PrabowoPemersatu #SayaSetyoko"
1.65874E+18,1.55945E+18,NasyaRahelia,Wed May 17 08:00:00 +0000 2023,,fauzi,prabowo,p,p_p,Alhamdulillah liat ini. Seneng bgt   #JokowiBersamaPrabowo  https://t.co/HYeHxBf2RR
1.65773E+18,1.25614E+18,florieliciouss,Sun May 14 13:00:24 +0000 2023,,fauzi,prabowo,p,p_p,"Alhamdulillah...  Ayo, hati2 yg ngaku dekat sama Cendana tapi masih suka jelekin/black campaign pak @prabowo . Ternyata keluarga Cendana juga masih dukung pak Prabowo ☺️  #Prabowo2024  https://t.co/6o3D5Svczd"
1.6558E+18,4482631578,tondang_t7239,Tue May 09 04:56:18 +0000 2023,,fauzi,prabowo,p,p_p,"Apalagi, kata Eddy, PAN telah dua kali mendukung Prabowo di dua pilpres #PrabowoPemersatu #BangkitBersama #SayaSetyoko"
1.65752E+18,215989357,Akubknultramen,Sat May 13 23:09:39 +0000 2023,,fauzi,prabowo,p,p_p,"Baksos Gerindra di DPR, Muzani Ingatkan Pesan Prabowo Jangan Khianati Rakyat - detikNews #Prabowo #PrabowoUnggul https://t.co/iRWDQUF2x5"
1.65587E+18,3678315553,sitikomariah032,Tue May 09 09:30:18 +0000 2023,,fauzi,prabowo,p,p_p,Baru ini muncul Relawan Pemersatu Bangsa Surabaya yang menyatakan siap mendukung dan memenangkan Prabowo menjadi Presiden di Pemilu 2024.  #PrabowoPemersatu #SayaSetyoko
1.658E+18,1.62717E+18,kesiragerindra,Mon May 15 06:58:20 +0000 2023,,fauzi,prabowo,p,p_p,"Berdasarkan Survei Simulasi Tiga Nama Capres Pemilu 2024, Yang Dilakukan Accurate Research and Consulting Indonesia (ARCI) Nama Pak Prabowo Menjadi Favorit Nahdliyin Jawa Timur. Hal Ini Adalah Wajar Karena Pak Prabowo Dekat Dengan Warga Jawa Timur.   #kesira #prabowo #gerindra https://t.co/Jta9O3Y30t"
1.65587E+18,3678315553,sitikomariah032,Tue May 09 09:40:57 +0000 2023,,fauzi,prabowo,p,p_p,Berikut bunyi deklarasi Pasukan 08 yang dibacakan: Mendukung dan mengawal Prabowo Subianto untuk maju dalam Pilpres 2024  #PrabowoPemersatu #SayaSetyoko
1.6562E+18,3678315553,sitikomariah032,Wed May 10 07:27:26 +0000 2023,,fauzi,prabowo,p,p_p,Berkomitmen kerja maksimal antarkan pemenangan Prabowo di Pilpres 2024. Jadi pasukan yang siap turun ke masyarakat untuk sosialisasi dan edukasi dalam pilpres.  #PrabowoPemersatu #SayaSetyoko
1.65587E+18,3678315553,sitikomariah032,Tue May 09 09:41:02 +0000 2023,,fauzi,prabowo,p,p_p,Berkomitmen untuk bekerja keras dengan maksimal mengantarkan kemenangan Prabowo di Pilpres 2024  #PrabowoPemersatu #SayaSetyoko
1.65874E+18,2927139380,dovi_rwil,Wed May 17 08:01:54 +0000 2023,,fauzi,prabowo,p,p_p,"Dahnil menyebut sebelum meninggalkan lokasi, Jokowi mencari dan memanggil Prabowo. Keren, smoga ada hikmah dari kedekatan Jokowi dan Prabowo #JokowiBersamaPrabowo https://t.co/2uDewWfRrx"
1.65837E+18,3655312633,manaf_ramli,Tue May 16 07:19:52 +0000 2023,,fauzi,prabowo,p,p_p,"Dalam Pemilu dan Pilpres Tahun 2024 nanti, tidak ada pilihan lain, Prabowo harus jadi Presiden. Kalau tidak berjuang dari sekarang, kapan lagi.  #AlllnPrabowo #SayaSetyoko"
1.65573E+18,1.64061E+18,melisaslsbl,Tue May 09 00:30:29 +0000 2023,Jakarta,fauzi,prabowo,p,p_p,"Dalam simulasi pilpres 2024, duet Prabowo-Erick menempati posisi teratas. #KoalisiKebangsaan #dekade08 #mendingprabowo #terusmajubersamaprabowo"
1.65573E+18,1.64061E+18,melisaslsbl,Tue May 09 00:26:58 +0000 2023,Jakarta,fauzi,prabowo,p,p_p,"Dalam simulasi pilpres 2024, pasangan Prabowo Subianto-Erick Thohir berada diposisi teratas. #KoalisiKebangsaan #dekade08 #mendingprabowo #terusmajubersamaprabowo"
1.65572E+18,1.64061E+18,melisaslsbl,Mon May 08 23:53:57 +0000 2023,Jakarta,fauzi,prabowo,p,p_p,"Dalam simulasi pilpres 2024, pasangan Prabowo Subianto-Erick Thohir unggul. #KoalisiKebangsaan #dekade08 #mendingprabowo #terusmajubersamaprabowo"
1.65572E+18,1.64061E+18,melisaslsbl,Mon May 08 23:57:27 +0000 2023,Jakarta,fauzi,prabowo,p,p_p,"Dalam simulasi pilpres 2024, pasangan Prabowo-Erick menempati posisi teratas. #KoalisiKebangsaan #dekade08 #mendingprabowo #terusmajubersamaprabowo"
1.65837E+18,3655312633,manaf_ramli,Tue May 16 07:25:03 +0000 2023,,fauzi,prabowo,p,p_p,"dan khusus di wilayah Jawa Barat, Pak Prabowo, tak sekedar menang, tapi harus menang banyak dibanding Pilpres 2019 lalu,”tegasnya.  #AlllnPrabowo #SayaSetyoko"
1.65549E+18,3655312633,manaf_ramli,Mon May 08 08:31:34 +0000 2023,,fauzi,prabowo,p,p_p,"Dan, ini sebagai titik awal terang untuk Prabowo memenangkan Pilpres dan anugrah besar bagi Prabowo.” tambah Ujang  #PrabowoPemersatu #SayaSetyoko"
1.65661E+18,3655312633,manaf_ramli,Thu May 11 10:24:57 +0000 2023,,fauzi,prabowo,p,p_p,Dari sederetan prestasi itu prabowo subianto tidak diragukan lagi bahwa beliau layak memimpin Indonesia untuk yang lebih baik lagi dan layak sebagai figur calon presiden dan lewat hal ini elektabilitas prabowo tertinggi di Pilpres 2024.  #AlllnPrabowo #SayaSetyoko
1.65805E+18,231355136,SINDOnews,Mon May 15 10:20:00 +0000 2023,"Jakarta Pusat, DKI Jakarta",fauzi,prabowo,p,p_p,"Dari tiga nama yang diusulkan Musra Relawan Jokowi, Prabowo-Airlangga layak menjadi pasangan Pilpres 2024  #SINDOnews #Pilpres2024 https://t.co/p3padQ8jUX"
1.65806E+18,8.86878E+17,yosephrosario_,Mon May 15 10:50:49 +0000 2023,,fauzi,prabowo,p,p_p,"Deretan Tokoh Kirim Dukungan Musra untuk Pilpres 2024, Video Prabowo Subianto Dapat Sorakan  #Prabowo  https://t.co/Z1s67b8IpK"
1.65549E+18,3655312633,manaf_ramli,Mon May 08 08:37:18 +0000 2023,,fauzi,prabowo,p,p_p,"Di provinsi ini (Jawa Barat) kepercayaan kepada Gerindra amatlah besar, sehingga Gerindra bisa menjadi pemenang. Demikian juga pada saat Pilpres, Pak Prabowo mendapat kepercayaan besar dari rakyat Jawa Barat,"" kata Muzani, Senin (25/5).  #PrabowoPemersatu #SayaSetyoko"
1.65587E+18,3678315553,sitikomariah032,Tue May 09 09:30:08 +0000 2023,,fauzi,prabowo,p,p_p,"Dia mengatakan ketika LSJ menanyakan kepada responden siapa yang akan dipilih jika Pilpres 2024 diikuti tiga nama, maka hanya 20,5 persen pemilih Prabowo  #PrabowoPemersatu #SayaSetyoko"
1.65664E+18,3655312633,manaf_ramli,Thu May 11 12:26:04 +0000 2023,,fauzi,prabowo,p,p_p,"Dia menilai Prabowo sebagai tokoh yang berpotensi maju di Pilpres 2024 sangat diunggulkan,  #AlllnPrabowo #SayaSetyoko"
1.65584E+18,4185941893,srisusilawati52,Tue May 09 07:25:25 +0000 2023,,fauzi,prabowo,p,p_p,Dia pun menyatakan dukungan kepada Prabowo sebagai capres di Pemilu 2024.  #PrabowoPemersatu #SayaSetyoko
1.6576E+18,1576038324,GazaliMakmur,Sun May 14 04:18:38 +0000 2023,"Makassar, Indonesia",fauzi,prabowo,p,p_p,"Diantara para kandidat capres, @prabowo yang terlihat paling tenang dalam melangkah. Mungkin ini bukti kematangan #PrabowoUntukIndonesia  #pilpres"
1.65837E+18,3655312633,manaf_ramli,Tue May 16 07:30:06 +0000 2023,,fauzi,prabowo,p,p_p,"Diketahui, Presiden Joko Widodo menyebut Pilpres berikutnya bisa menjadi kemenangan untuk Ketua Umum Gerindra Prabowo Subianto.  #AlllnPrabowo #SayaSetyoko"
1.65659E+18,1.59711E+18,LKIDKIJakarta,Thu May 11 09:22:21 +0000 2023,,fauzi,prabowo,p,p_p,Dilihat darisemua sisi dan kemungkinan hanya pasangan Prabowo Subianto dan Airlangga Hartarto yang akan memenangkan Pilpres 2024 #airlanggacenter Malaysia SEA Games Durian https://t.co/Y6Z2SnwZLp
1.65872E+18,189190233,adiojanoski,Wed May 17 06:16:35 +0000 2023,"ÜT: -6.3480548,106.8316685",fauzi,prabowo,p,p_p,Dorongan Duet Prabowo dan Erick Thohir di Pilpres 2024 Makin Menguat - https://t.co/9701lUL3qX #Prabowo #PrabowoSubianto https://t.co/sLGplq0Jk5
1.65657E+18,189190233,adiojanoski,Thu May 11 08:05:38 +0000 2023,"ÜT: -6.3480548,106.8316685",fauzi,prabowo,p,p_p,"Dua Kali Dukung Jokowi, BASMI Banting Setir ke Prabowo di Pilpres 2024 - RMOLJABAR #Prabowo #PrabowoSubianto https://t.co/QMIgGGeVhj"
1.65696E+18,606214027,pilipres24,Fri May 12 09:42:11 +0000 2023,Jakarta,fauzi,prabowo,p,p_p,Duet Prabowo - Airlangga dinilai mantap untuk pilpres 2024 #airlanggahartarto #airlanggacenter https://t.co/ZAM2gmfM4T
1.65615E+18,1.61589E+18,SerigalaEmpat,Wed May 10 03:59:01 +0000 2023,,fauzi,prabowo,p,p_p,duet Prabowo dan Airlangga akan membuat kontestasi pada pilpres lebih kompetitif.#PrabowoPemersatu #BangkitBersama #SayaSetyoko
1.65662E+18,1.59058E+18,sekrupartai,Thu May 11 11:29:00 +0000 2023,,fauzi,prabowo,p,p_p,Duet Prabowo Subianto - Airlangga Hartarto Bisa Jadi ‘Super’ Duet dalam Pilpres 2024 #airlanggacenter  https://t.co/qICIksPUhL
1.65694E+18,1.4551E+18,effengeel,Fri May 12 08:40:24 +0000 2023,,fauzi,prabowo,p,p_p,Duet Prabowo-Airlangga Hartarto Paling Seksi di Pilpres 2024 #airlanggacenter  #womensday Sore #BOYNEXTDOOR #anisd https://t.co/mrxRIHuOu5
1.65572E+18,1.64061E+18,melisaslsbl,Mon May 08 23:53:27 +0000 2023,Jakarta,fauzi,prabowo,p,p_p,Duet Prabowo-Erick Unggul Dalam Simulasi Pilpres. #KoalisiKebangsaan #dekade08 #mendingprabowo #terusmajubersamaprabowo
1.65772E+18,1714809612,andyyusuf22,Sun May 14 12:09:35 +0000 2023,Surabaya   ,fauzi,prabowo,p,p_p,"Duet Terkuat Pilihan Masyarakat, Prabowo - Erick Semakin Kokoh untuk Pilpres 2024 - Tribun Jabar #Prabowo #BangkitBersama https://t.co/UFpZsIul9E"
1.65618E+18,4185941893,srisusilawati52,Wed May 10 06:03:49 +0000 2023,,fauzi,prabowo,p,p_p,"Dukungan masyarakat kepada Ketua Umum Partai Gerindra Prabowo Subianto, untuk menjadi calon presiden (capres) pada Pemilihan Umum 2024 datang dari berbagai kalangan.  #PrabowoPemersatu #SayaSetyoko"
1.65621E+18,3678315553,sitikomariah032,Wed May 10 07:53:10 +0000 2023,,fauzi,prabowo,p,p_p,Dukungan masyarakat kepada Prabowo Subianto menjadi calon presiden (capres) pada pemilihan presiden (Pilpres) 2024 mendatang terus mengalir.  #PrabowoPemersatu #SayaSetyoko
1.65838E+18,3678315553,sitikomariah032,Tue May 16 07:58:05 +0000 2023,,fauzi,prabowo,p,p_p,Dukungan terhadap Prabowo Subianto untuk menjadi presiden RI pada Pemilu 2024 terus mengalir.  #AlllnPrabowo #SayaSetyoko
