ID,sentiment,date,name,tweet,location
1.59E+18,negative,Fri Nov 04 11:07:21 +0000 2022,KanjengRomoBram,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",
1.59E+18,negative,Fri Nov 04 11:07:14 +0000 2022,Dery59123856,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",
1.59E+18,negative,Fri Nov 04 11:06:27 +0000 2022,bukanakunsa4,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",
1.59E+18,negative,Fri Nov 04 11:06:09 +0000 2022,EulisEulis1,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…","Kota Bandung, Jawa Barat"
1.59E+18,negative,Fri Nov 04 11:04:06 +0000 2022,viskaya,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",Jakarta
1.59E+18,negative,Fri Nov 04 11:02:53 +0000 2022,hendra0201,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…","Makasar, Indonesia"
1.59E+18,negative,Fri Nov 04 11:02:48 +0000 2022,NajibloveU,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",Jakarta
1.59E+18,negative,Fri Nov 04 10:57:40 +0000 2022,ekossri2,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",
1.59E+18,negative,Fri Nov 04 10:49:21 +0000 2022,Sure_4m,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",Purworejo
1.59E+18,negative,Fri Nov 04 10:46:29 +0000 2022,de_gagli,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",
1.59E+18,negative,Fri Nov 04 10:44:53 +0000 2022,wildansant,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",Indonesia
1.59E+18,negative,Fri Nov 04 10:40:33 +0000 2022,Rizzer022,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",
1.59E+18,negative,Fri Nov 04 10:39:45 +0000 2022,Cobain76946540,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",
1.59E+18,negative,Fri Nov 04 10:39:19 +0000 2022,Ryo02218250,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",
1.59E+18,negative,Fri Nov 04 10:37:47 +0000 2022,buds_bunny,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",Jakarta
1.59E+18,negative,Fri Nov 04 10:37:06 +0000 2022,Din034,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",
1.59E+18,negative,Fri Nov 04 10:36:19 +0000 2022,MjAgungNugroho1,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…","Pakis, Indonesia"
1.59E+18,negative,Fri Nov 04 10:34:43 +0000 2022,pinokio_togog,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",
1.59E+18,negative,Fri Nov 04 10:34:35 +0000 2022,MangUcuy,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",Bengkel Tas Counture
1.59E+18,negative,Fri Nov 04 10:33:45 +0000 2022,AmirGrage,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",
1.59E+18,negative,Fri Nov 04 10:33:11 +0000 2022,YugaOscar,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",
1.59E+18,negative,Fri Nov 04 10:30:45 +0000 2022,GlemardaNorby,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…","Samarinda,KalTim."
1.59E+18,negative,Fri Nov 04 10:30:05 +0000 2022,oncomhanet234,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",
1.59E+18,negative,Fri Nov 04 10:28:05 +0000 2022,denny_the_fish,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",Indonesia
1.59E+18,negative,Fri Nov 04 10:27:34 +0000 2022,adi_fir,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",Indonesia
1.59E+18,negative,Fri Nov 04 10:27:20 +0000 2022,KusanaAde,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",
1.59E+18,negative,Fri Nov 04 10:26:10 +0000 2022,suryanta_agus,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…","Kramat Jati, Indonesia"
1.59E+18,negative,Fri Nov 04 10:24:12 +0000 2022,Ronin_roninan,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",Sicilia
1.59E+18,negative,Fri Nov 04 10:23:22 +0000 2022,Dharmas56190807,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",
1.59E+18,negative,Fri Nov 04 10:22:29 +0000 2022,kb112ul,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",
1.59E+18,negative,Fri Nov 04 10:20:12 +0000 2022,helmi75,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",Jakarta/ bandung
1.59E+18,negative,Fri Nov 04 10:12:14 +0000 2022,sisi_positive,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",
1.59E+18,negative,Fri Nov 04 10:11:51 +0000 2022,ariefrembo,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",
1.59E+18,negative,Fri Nov 04 10:10:41 +0000 2022,kus7anto,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…","DKI Jakarta, Indonesia"
1.59E+18,negative,Fri Nov 04 10:09:00 +0000 2022,MJtuhMasJoko,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…","Pamulang, KOta TANGerang Slt"
1.59E+18,negative,Fri Nov 04 10:03:54 +0000 2022,Reiza_Patters,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…","Tomage-Fakfak, Indonesia"
1.59E+18,negative,Fri Nov 04 10:03:07 +0000 2022,Aryaadi67273603,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",
1.59E+18,negative,Fri Nov 04 09:55:04 +0000 2022,indramulya78,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…","Bogor, Jawa Barat"
1.59E+18,negative,Fri Nov 04 09:47:21 +0000 2022,Pinokowi_,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",Batu .malang
1.59E+18,negative,Fri Nov 04 09:44:38 +0000 2022,PembelaUlama4,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",
1.59E+18,negative,Fri Nov 04 09:40:54 +0000 2022,BullGate007,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",
1.59E+18,negative,Fri Nov 04 09:40:51 +0000 2022,s_sunjoyo,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",Republik Indonesia
1.59E+18,negative,Fri Nov 04 09:36:32 +0000 2022,murry_sutan,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",Indonesia
1.59E+18,negative,Fri Nov 04 09:35:31 +0000 2022,v_denny,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",Aceh - Yogyakarta - Jakarta
1.59E+18,negative,Fri Nov 04 09:32:42 +0000 2022,denbagusaji_79,"Heh min, lu pikir ini smek don??? Dollar itu dibawah sepuluh ribu sejak Paduka berkuasa &amp; ekonomi meroket dgn kecepatan Cahaya. https://t.co/aqKdOkSsz9",pesantren dunia...
1.59E+18,negative,Fri Nov 04 09:29:07 +0000 2022,bangudi12532806,"Katanya rupiah bs 10.000,, ekonomi meroket jadi nyungsep https://t.co/x4GOWNNeFK",
1.59E+18,negative,Fri Nov 04 09:28:59 +0000 2022,bakulswikee,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",
1.59E+18,negative,Fri Nov 04 09:26:06 +0000 2022,Haryanto7304wae,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…","Sumatera Utara, Indonesia"
1.59E+18,negative,Fri Nov 04 09:24:23 +0000 2022,aculke,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",
1.59E+18,negative,Fri Nov 04 09:18:03 +0000 2022,RinaShaqueena,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",
1.59E+18,negative,Fri Nov 04 09:17:10 +0000 2022,jokoci,@hermawan_devina Orang Miskin pilih Membangun Infrastruktur memakai Uang hasil Utang Ketimbang Mengatasi Nilai Dolar terhadap Rupiah yang MEROKET 🤣🤣🤣🤣,Intranet
1.59E+18,negative,Fri Nov 04 09:14:32 +0000 2022,lutfieltf,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",
1.59E+18,negative,Fri Nov 04 09:08:53 +0000 2022,PenyairRadikal,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",
1.59E+18,negative,Fri Nov 04 09:06:40 +0000 2022,bronges,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…","Bali, Indonesia"
1.59E+18,negative,Fri Nov 04 09:05:04 +0000 2022,vladinord,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…","Medan,Indonesia"
1.59E+18,negative,Fri Nov 04 09:04:42 +0000 2022,myidviri,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",Indonesia
1.59E+18,negative,Fri Nov 04 09:04:13 +0000 2022,yanabambs,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",
1.59E+18,negative,Fri Nov 04 09:04:07 +0000 2022,Anie_Kurniawati,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…","Jakarta Timur, DKI Jakarta"
1.59E+18,negative,Fri Nov 04 09:02:40 +0000 2022,PristiwantoI,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",
1.59E+18,negative,Fri Nov 04 09:00:37 +0000 2022,ingatturu,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",
1.59E+18,negative,Fri Nov 04 08:59:27 +0000 2022,Pipalapipa,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",
1.59E+18,negative,Fri Nov 04 08:59:22 +0000 2022,sawnggaling,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…","Purworejo, Indonesia"
1.59E+18,negative,Fri Nov 04 08:58:57 +0000 2022,Jaya93180022,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",Indonesia
1.59E+18,negative,Fri Nov 04 08:56:50 +0000 2022,hartono_mulyadi,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",Indonesia
1.59E+18,negative,Fri Nov 04 08:55:04 +0000 2022,Zie3hartono,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",
1.59E+18,negative,Fri Nov 04 08:51:55 +0000 2022,nyongambon420,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",Indonesia
1.59E+18,negative,Fri Nov 04 08:50:03 +0000 2022,bpa_b4p,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",on twit
1.59E+18,negative,Fri Nov 04 08:46:44 +0000 2022,AcehSelatanSatu,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",IndonesiaNegeriku
1.59E+18,negative,Fri Nov 04 08:46:20 +0000 2022,jojosonda14,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…","Juiz de Fora, Brasil"
1.59E+18,negative,Fri Nov 04 08:41:51 +0000 2022,Panembahan_alit,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…","Wonogiri, Jawa Tengah, Indones"
1.59E+18,negative,Fri Nov 04 08:41:27 +0000 2022,visiau,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",Jakarta Pusat
1.59E+18,negative,Fri Nov 04 08:40:17 +0000 2022,ragilsaputra645,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",Kamjava (BODEM)
1.59E+18,negative,Fri Nov 04 08:40:05 +0000 2022,bigbrotheer15,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",4th Avenue Cafe
1.59E+18,negative,Fri Nov 04 08:40:00 +0000 2022,joe_anno,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",Tangerang
1.59E+18,negative,Fri Nov 04 08:36:40 +0000 2022,Reza04674173,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",
1.59E+18,negative,Fri Nov 04 08:34:04 +0000 2022,Wahyonoeltech,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",Indonesia
1.59E+18,negative,Fri Nov 04 08:32:43 +0000 2022,RonnyTrihandoko,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",
1.59E+18,negative,Fri Nov 04 08:29:20 +0000 2022,neraka_jarum,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…","DKI Jakarta, Indonesia"
1.59E+18,negative,Fri Nov 04 08:27:21 +0000 2022,SayutiRaden2,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",
1.59E+18,negative,Fri Nov 04 08:26:59 +0000 2022,woodsthejust,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",
1.59E+18,negative,Fri Nov 04 08:23:49 +0000 2022,al_ilo,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",di hatimu
1.59E+18,negative,Fri Nov 04 08:22:47 +0000 2022,akhirrzaman78,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…","DKI Jakarta, Indonesia"
1.59E+18,negative,Fri Nov 04 08:20:43 +0000 2022,AditiyaP25269,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",
1.59E+18,negative,Fri Nov 04 08:17:26 +0000 2022,Bayem74591333,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",
1.59E+18,negative,Fri Nov 04 08:17:05 +0000 2022,lukmanihsan,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",
1.59E+18,negative,Fri Nov 04 08:15:50 +0000 2022,titteril,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",Indonesia
1.59E+18,negative,Fri Nov 04 08:15:17 +0000 2022,AmrulRifqi,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",
1.59E+18,negative,Fri Nov 04 08:14:30 +0000 2022,djaydevgan,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…","BSD, Bekasi Sonoan Dikit"
1.59E+18,negative,Fri Nov 04 08:13:54 +0000 2022,DonAdam68,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…","Seattle, WA"
1.59E+18,negative,Fri Nov 04 08:13:02 +0000 2022,Adeliaok32,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…","Rantau Selatan, Indonesia"
1.59E+18,negative,Fri Nov 04 08:03:45 +0000 2022,rezalisni,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",surabaya
1.59E+18,negative,Fri Nov 04 08:02:48 +0000 2022,BlackredGanz,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",
1.59E+18,negative,Fri Nov 04 08:02:38 +0000 2022,AntiCukong,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",
1.59E+18,negative,Fri Nov 04 07:59:29 +0000 2022,kesepian_ku,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",
1.59E+18,negative,Fri Nov 04 07:57:27 +0000 2022,a_d_yunadi,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",
1.59E+18,negative,Fri Nov 04 07:56:42 +0000 2022,djoni_lingooosp,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",semarang;indonesia
1.59E+18,negative,Fri Nov 04 07:56:22 +0000 2022,imbangimedia,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",Bumi Allah SWT
1.59E+18,negative,Fri Nov 04 07:54:50 +0000 2022,Blackjangguts,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",
1.59E+18,negative,Fri Nov 04 07:52:46 +0000 2022,dannydhe,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",
1.59E+18,negative,Fri Nov 04 07:52:27 +0000 2022,selamat_dj,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",
1.59E+18,negative,Fri Nov 04 07:49:47 +0000 2022,kinhikmat,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",
1.59E+18,negative,Fri Nov 04 07:41:43 +0000 2022,7marganaMargo,"Ada yg pernah janji,kalau jadi presiden rupiah bisa tembus 10rb...mbelgedes😁 meroket. https://t.co/83DUGxnXLv",
1.59E+18,negative,Fri Nov 04 07:39:14 +0000 2022,RakyatJel4ta,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",
1.59E+18,negative,Fri Nov 04 07:38:19 +0000 2022,a_daud_ppnp,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",
1.59E+18,negative,Fri Nov 04 07:36:27 +0000 2022,mashursiregar,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",
1.59E+18,negative,Fri Nov 04 07:35:44 +0000 2022,togo_peanut,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",
1.59E+18,negative,Fri Nov 04 07:31:34 +0000 2022,feerzylant,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",anywhere
1.59E+18,negative,Fri Nov 04 07:30:29 +0000 2022,Utiesz_Arza,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…","Banda Aceh, Indonesia"
1.59E+18,negative,Fri Nov 04 07:28:17 +0000 2022,sarisetiawaty,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",
1.59E+18,negative,Fri Nov 04 07:26:37 +0000 2022,R_Soentana,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",
1.59E+18,negative,Fri Nov 04 07:22:57 +0000 2022,etaCepot,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",
1.59E+18,negative,Fri Nov 04 07:22:48 +0000 2022,bgDG_Stream,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",Indonesia
1.59E+18,negative,Fri Nov 04 07:21:24 +0000 2022,mikicimik,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",🇵🇸
1.59E+18,negative,Fri Nov 04 07:20:05 +0000 2022,wak_ebang,"RT @panca66: Ade Armando dan BuzzeRp sibuk aja mainin isu SARA dan radikal radikul, eh nga tahunya $ udah meroket ke 15.750. Piye jal? http…",
